source,device_id,date,feature,value_today,median,robust_sigma,z,vote,direction,strength
fortigate,FG100FTK21007153,2025-10-20,bytes_per_event,26425056.468706537,345113.26112877583,23449754.34050573,1.1121627471605875,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,unique_src_ip,143.0,145.5,12.045959970348406,-0.20753846153846153,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-20,unique_dst_ip,349.0,383.0,121.94217939214234,-0.2788206686930091,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-20,action_accept_count,1926.0,784.0,214.23276501111934,5.330650519031142,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-20,action_accept_rate,0.44645340751043117,0.32746082349955585,0.04483731752652927,2.6538738393631593,1,UP,MEDIUM
fortigate,FG100FTK21007153,2025-10-20,action_deny_count,939.0,685.0,155.67086730911788,1.6316476190476188,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,action_deny_rate,0.21766342141863698,0.28458482924904227,0.061741252751546086,-1.0839010361468489,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-20,action_client-rst_count,258.0,194.0,74.49962935507784,0.8590646766169153,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,action_client-rst_rate,0.059805285118219746,0.08283260913215189,0.0321512814580757,-0.7162179225720468,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-20,action_server-rst_count,270.0,181.0,30.39288361749444,2.9283170731707315,1,UP,MEDIUM
fortigate,FG100FTK21007153,2025-10-20,action_server-rst_rate,0.06258692628650904,0.07903050108932462,0.016565834655487117,-0.9926197589669264,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-20,action_timeout_count,27.0,12.0,8.895478131949593,1.6862499999999998,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,action_timeout_rate,0.006258692628650904,0.005331377192424196,0.0034188392228808088,0.27123692451536974,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,action_passthrough_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,action_passthrough_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,unique_proto,4.0,3.0,0.7412898443291327,1.349,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,unique_service,142.0,104.5,17.234988880652335,2.175806451612903,0,UP,OK
fortigate,FG100FTK21007153,2025-10-20,unique_policy,3.0,2.0,7.412898443291327e-13,1349000000000.0,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-20,unique_user,12.0,24.0,8.710155670867309,-1.3777021276595744,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-21,events_raw,29226.0,34560.0,2.965159377316531,-1798.8915,2,DOWN,STRONG
fortigate,FG100FTK21007153,2025-10-21,events_after_day_filter,29226.0,34560.0,2.965159377316531,-1798.8915,2,DOWN,STRONG
fortigate,FG100FTK21007153,2025-10-21,total_events,2285.0,2475.0,473.6842105263158,-0.40111111111111114,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-21,bytes_total,1191858894.0,897166966.0,52115698115.64122,0.0056545712454258695,0,UP,OK
fortigate,FG100FTK21007153,2025-10-21,bytes_per_event,521601.2665207877,345113.26112877583,19163295.813717913,0.009209689560063785,0,UP,OK
